timestamp,icao,latitude,longitude,altitude,velocity,heading
2026-03-31 04:54:18,800579,18.9158,72.8499,11225.000359200001,280.2628512,87.55
2026-03-31 04:54:18,80189b,13.8893,76.7096,19000.000608,271.5350096,134.7
2026-03-31 04:54:18,70209b,22.8758,88.6474,30975.000991200002,437.5972608,273.01
2026-03-31 04:54:18,8017a1,28.5709,77.4011,4850.000155199999,201.3429472,300.77
2026-03-31 04:54:18,8017a0,19.5285,75.3355,36000.001152,387.1740512,276.08
2026-03-31 04:54:18,8017a3,12.8924,77.678,3875.0001239999997,129.362552,199.42
2026-03-31 04:54:18,8960dc,23.0775,89.3519,20825.0006664,422.2409248,250.49
2026-03-31 04:54:18,8016e1,18.4786,72.6223,16825.0005384,381.0703936,203.67
2026-03-31 04:54:18,8016da,19.4659,73.1682,19950.0006384,402.3165648,72.65
2026-03-31 04:54:18,8016dd,11.5675,78.3832,35625.00114,454.2365312,337.61
2026-03-31 04:54:18,8016d2,22.6362,88.556,13400.0004288,289.9626128,15.81
2026-03-31 04:54:18,8016d6,26.8968,80.7299,21175.0006776,468.7764544,96.25
2026-03-31 04:54:18,8016be,28.5662,77.2726,3300.0001056,169.0752032,271.69
2026-03-31 04:54:18,8016cc,13.2091,77.438,5900.0001888,175.0039152,90.33
2026-03-31 04:54:18,8016d7,25.2395,81.5325,8250.000264,281.5846624,40.54
2026-03-31 04:54:18,801806,28.4025,76.4588,18225.0005832,360.0186064,63.79
2026-03-31 04:54:18,801835,17.0431,73.388,30300.0009696,452.0788688,166.18
2026-03-31 04:54:18,80183a,18.1266,69.8684,35025.0011208,526.391872,116.03
2026-03-31 04:54:18,801851,20.1905,75.2054,36775.001176800004,538.540872,68.77
2026-03-31 04:54:18,800520,20.055,72.8554,24675.0007896,404.1826512,8.25
2026-03-31 04:54:18,801823,13.2084,77.534,5650.0001808,179.0082256,90.64
2026-03-31 04:54:18,47b12e,22.4307,87.6981,37000.001184,520.657544,136.71
2026-03-31 04:54:18,7020a4,22.2587,91.6647,13025.0004168,266.5393408,153.24
2026-03-31 04:54:18,7020b2,23.0921,91.0248,22100.0007072,434.0789104,138.08
2026-03-31 04:54:18,7020b5,22.9179,88.5171,5800.0001856,206.0276016,217.7
2026-03-31 04:54:18,7020bc,23.837,90.2754,5800.0001856,183.0902896,325.01
2026-03-31 04:54:18,8004d6,26.5815,89.0002,29875.000956,428.13076,271.47
2026-03-31 04:54:18,8017ff,22.77,88.4613,1925.0000616,164.9931392,186.26
2026-03-31 04:54:18,89620e,14.8857,77.8956,30000.00096,494.5517728,302.95
2026-03-31 04:54:18,4bb1a5,28.3141,79.4893,35000.00112,509.5582176,132.61
2026-03-31 04:54:18,8005f4,26.8621,75.3487,40100.0012832,533.8950944000001,30.5
2026-03-31 04:54:18,4bb0f6,24.7518,84.928,39000.001248,519.880008,124.97
2026-03-31 04:54:18,4bb0e3,27.9126,77.4226,39000.001248,537.8216512,96.83
2026-03-31 04:54:18,896313,22.6252,85.7047,32000.001024,468.7181392,277.23
2026-03-31 04:54:18,800734,28.4765,76.6282,13750.00044,348.3750048,63.58
2026-03-31 04:54:18,4bb156,24.9471,87.2082,39000.001248,511.3854272,109.18
2026-03-31 04:54:18,4bb14b,27.2384,81.8482,33000.001056,510.5301376,113.55
2026-03-31 04:54:18,8007b0,28.2283,77.1283,16250.00052,394.8522192,112.8
2026-03-31 04:54:18,8007df,26.8141,80.824,32025.001024799996,423.2517216,304.22
2026-03-31 04:54:18,781cfd,22.4682,93.2318,32025.001024799996,432.2711392,259.47
2026-03-31 04:54:18,896623,22.4734,90.0153,41000.001312,542.1564144,97.1
2026-03-31 04:54:18,68322c,30.8277,76.3412,35000.00112,474.0831376,111.53
2026-03-31 04:54:18,781df2,22.3756,90.8398,32000.001024,424.57353279999995,277.44
2026-03-31 04:54:18,89656c,26.1862,82.7362,34000.001088000005,388.24316319999997,242.38
2026-03-31 04:54:18,4b9903,22.1559,88.1542,15325.000490400002,306.66019839999996,238.33
2026-03-31 04:54:18,4b990e,14.2718,78.2732,28425.000909600003,382.6060272,217.14
2026-03-31 04:54:18,4b990b,20.7546,85.2093,32000.001024,398.4483232,219.6
2026-03-31 04:54:18,76cc81,23.9463,85.7756,37000.001184,535.6639888,132.81
2026-03-31 04:54:18,507cb9,29.0805,79.0238,32000.001024,432.115632,303.58
2026-03-31 04:54:18,15207a,19.2228,86.8727,39000.001248,498.53664480000003,135.57
2026-03-31 04:54:18,89900f,26.7857,81.3965,39000.001248,544.2363232,108.87
2026-03-31 04:54:18,760a0c,31.5889,74.3777,3950.0001264,169.19183360000002,251.03
2026-03-31 04:54:18,4ba9e6,29.3976,74.8366,36000.001152,495.970776,11.51
2026-03-31 04:54:18,06a2e6,28.6366,74.6352,40000.00128,429.4720096,263.85
2026-03-31 04:54:18,882da5,21.3986,92.5942,31000.000991999997,487.1457424,138.0
2026-03-31 04:54:18,4850f5,19.9869,84.6999,35000.00112,534.9836448000001,119.2
2026-03-31 04:54:18,06a2c5,22.8163,86.1282,34000.001088000005,428.77222720000003,275.22
2026-03-31 04:54:18,406d79,17.9176,70.316,39000.001248,520.1327072,116.12
2026-03-31 04:54:18,4ba959,30.3777,77.2084,35000.00112,476.629568,143.88
2026-03-31 04:54:18,4ba95a,27.3543,81.5553,35000.00112,507.88651519999996,113.44
2026-03-31 04:54:18,4bca69,26.1635,87.3683,35925.0011496,451.3402096,162.73
2026-03-31 04:54:18,4ba890,19.0427,73.0114,10000.00032,281.2153328,2.24
2026-03-31 04:54:18,49d26c,26.4837,80.8854,35000.00112,469.4179216,114.54
2026-03-31 04:54:18,4b9df5,24.6145,88.1968,41000.001312,510.1413696,114.56
2026-03-31 04:54:18,4406de,26.2926,81.1001,37000.001184,513.9318576,123.81
2026-03-31 04:54:18,76b442,13.3061,78.0514,18300.0005856,334.048904,271.03
2026-03-31 04:54:18,51016a,28.3206,79.4342,37025.0011848,487.74833279999996,132.26
2026-03-31 04:54:18,76b452,15.3796,96.9522,30025.000960800004,442.9428208,145.95
2026-03-31 04:54:18,80138d,26.0247,87.3609,21000.000672000002,440.8240352,81.52
2026-03-31 04:54:18,80139b,19.9182,72.8226,26550.000849599997,423.9903808,7.86
2026-03-31 04:54:18,a9c52e,22.4573,93.2964,33000.001056,561.575376,81.91
2026-03-31 04:54:18,801404,14.0131,78.1157,27300.0008736,367.7356512,205.1
2026-03-31 04:54:18,801411,11.5914,78.6386,30000.00096,430.1134768,226.7
2026-03-31 04:54:18,801439,13.6636,79.244,24325.0007784,440.92122720000003,120.99
2026-03-31 04:54:18,801444,13.7689,78.3385,25325.0008104,424.9817392,44.52
2026-03-31 04:54:18,801454,22.7481,84.1987,38000.001216,379.8652128,246.74
2026-03-31 04:54:18,80140a,16.6784,94.1627,38000.001216,419.0141504,317.51
2026-03-31 04:54:18,80140b,25.5018,92.3591,25000.0008,419.65561759999997,139.06
2026-03-31 04:54:18,801424,27.1705,76.9201,31000.000991999997,449.00760160000004,180.38
2026-03-31 04:54:18,80141e,28.0063,77.2059,11550.0003696,288.01877279999997,9.59
2026-03-31 04:54:18,801434,13.2014,77.136,9000.000288,222.00596639999998,169.09
2026-03-31 04:54:18,801435,30.1228,76.1658,36900.001180800005,455.0335056,347.95
2026-03-31 04:54:18,801499,29.8138,77.4237,12525.0004008,390.4008256,52.81
2026-03-31 04:54:18,801464,15.0737,78.7101,36025.0011528,442.30135359999997,296.45
2026-03-31 04:54:18,80145d,19.1308,73.3081,6025.0001928,197.1831296,229.52
2026-03-31 04:54:18,80145c,18.68,72.8626,32975.0010552,435.1674608,1.58
2026-03-31 04:54:18,80148e,18.2005,74.7955,37000.001184,490.1198176,114.21
2026-03-31 04:54:18,80148d,13.2282,77.2891,6775.0002168,182.4682608,154.0
2026-03-31 04:54:18,80149c,21.6143,83.8246,36000.001152,373.4505408,257.79
2026-03-31 04:54:18,06a1ea,28.0929,78.4544,32000.001024,447.68579040000003,286.61
2026-03-31 04:54:18,801527,28.4147,77.2232,8125.00026,251.02749759999998,103.59
2026-03-31 04:54:18,06a124,14.3877,74.9541,32000.001024,472.4114352,298.03
2026-03-31 04:54:18,8850b8,28.5383,77.1235,1150.0000367999999,138.9651216,283.74
2026-03-31 04:54:18,8850b7,17.2259,96.8357,38000.001216,448.3078192,315.0
2026-03-31 04:54:18,801508,11.5868,76.1377,26425.0008456,384.41379839999996,177.32
2026-03-31 04:54:18,801509,13.3102,77.6952,13550.0004336,274.9950448,269.79
2026-03-31 04:54:18,80154d,26.4559,82.493,37050.0011856,510.4912608,109.57
2026-03-31 04:54:18,80155d,28.2277,74.5698,32075.001026399997,409.87810240000005,191.26
2026-03-31 04:54:18,80155b,25.2575,87.091,29950.0009584,470.798048,42.16
2026-03-31 04:54:18,80155e,27.7664,76.0085,16725.0005352,241.133352,44.83
2026-03-31 04:54:18,801540,11.9969,80.1734,16750.000536,354.1482096,22.58
2026-03-31 04:54:18,801547,26.6935,81.013,38000.001216,409.0616896,301.71
2026-03-31 04:54:18,801548,18.5854,73.1297,11575.0003704,293.6364704,47.07
2026-03-31 04:54:18,801553,19.0904,72.9947,2150.0000688,169.016888,268.98
2026-03-31 04:54:18,80159c,28.3037,76.9312,10725.0003432,268.32767359999997,206.57
2026-03-31 04:54:18,80157a,21.8564,85.3042,38000.001216,372.148168,263.83
2026-03-31 04:54:18,801594,28.0061,75.7796,23900.0007648,432.3877696,33.87
2026-03-31 04:54:18,06a109,28.7384,75.9438,22600.0007232,363.8090944,281.9
2026-03-31 04:54:18,8013d5,14.4582,77.7927,24150.000772800002,466.3660928,6.9
2026-03-31 04:54:18,8013d8,21.0244,83.978,38050.001217599995,375.4138192,232.79
2026-03-31 04:54:18,8013ce,25.4557,85.6516,37025.0011848,526.8583936,109.05
2026-03-31 04:54:18,06a0dd,19.5054,75.5654,32000.001024,456.6274544,276.16
2026-03-31 04:54:18,06a0f9,8.9151,75.3827,38000.001216,499.4502496,289.78
2026-03-31 04:54:18,8013fb,13.6203,77.9282,18400.000588799998,340.4830144,204.83
2026-03-31 04:54:18,8013e3,19.3569,72.6202,12000.000383999999,265.8589968,310.88
2026-03-31 04:54:18,8013da,24.2331,85.628,38025.0012168,397.72910240000004,301.53
2026-03-31 04:54:18,885179,22.0066,89.4934,35000.00112,537.7827744000001,123.78
2026-03-31 04:54:18,800daf,26.7677,77.1835,27575.000882400003,455.44171200000005,357.48
2026-03-31 04:54:18,800db2,28.5793,76.901,5300.0001696,162.990984,270.0
2026-03-31 04:54:18,3c6710,22.6764,87.2853,39000.001248,530.3961824,134.08
2026-03-31 04:54:18,abc591,27.4224,76.2448,38000.001216,405.6016544,211.18
2026-03-31 04:54:18,782281,24.0164,90.2689,2050.0000656,172.0687168,178.33
2026-03-31 04:54:18,151e38,28.8283,76.6158,35000.00112,502.17162559999997,136.29
2026-03-31 04:54:18,151d46,19.7194,90.8953,35000.00112,496.80662720000004,127.15
2026-03-31 04:54:18,70c0fb,18.4513,69.1806,34000.001088000005,389.70104319999996,298.34
2026-03-31 04:54:18,7823da,24.0599,90.4561,34000.001088000005,395.1437952,283.02
2026-03-31 04:54:18,484369,11.8817,80.0654,35000.00112,506.35088160000004,113.88
2026-03-31 04:54:18,770594,11.4884,79.9631,26850.0008592,460.495696,175.39
2026-03-31 04:54:18,770588,21.5196,87.9621,39025.0012488,517.7029072,46.1
2026-03-31 04:54:18,76cce5,20.1517,92.323,41000.001312,523.3011663999999,135.77
2026-03-31 04:54:18,5140c6,22.1638,93.2236,39000.001248,510.41350719999997,94.27
2026-03-31 04:54:18,4074e2,19.0924,73.1415,4600.000147199999,201.0124944,269.14
2026-03-31 04:54:18,507c49,25.1114,84.3441,36025.0011528,406.41806720000005,302.44
2026-03-31 04:54:18,75057b,19.4152,74.182,19950.0006384,386.33820000000003,246.02
2026-03-31 04:54:18,75054f,19.4364,87.9997,36000.001152,422.8240768,291.65
2026-03-31 04:54:18,750552,22.2803,91.8072,36000.001152,431.6102336,320.08
2026-03-31 04:54:18,750555,18.745,89.1347,36000.001152,431.338096,314.62
2026-03-31 04:54:18,4cade1,28.5251,77.185,2175.0000696,145.0493408,283.56
2026-03-31 04:54:18,800b14,19.2516,73.3199,20500.000656,403.638376,55.09
2026-03-31 04:54:18,800b2b,22.6835,88.5744,7100.0002272,269.1635248,5.33
2026-03-31 04:54:18,800b94,11.3263,77.6015,9725.0003112,334.5154256,254.93
2026-03-31 04:54:18,800b79,10.3523,76.4107,9225.000295200001,285.550096,331.1
2026-03-31 04:54:18,4cad30,18.2779,92.8532,32000.001024,433.5346352,308.35
